date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:47	33348/33348	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResourceb13f.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:47	20057/20057	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource7391.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:47	26954/26954	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2021%20Mar%202017%2003:15:39%20GMT	http://icsse2017.hcmute.edu.vn/ScriptResource.axd?d=yyRNIFt3DgFj50bvy-AsAbYf9BFmFQTf3EJqZ_vbwkXTD8TBMkBklZBoTCYAC1cDX0-dJKMRmFzGiP2MTDnHj7SEh-cbt5uRS9UAwnREfVjgniOo7PY44Gld0d9cs67W6HZJvl-TdAsKEuBEC_nuyX7oLEU1&t=5b47876c	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/ScriptResourcecad0.js	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:49	899339/899339	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2015%20Mar%202011%2000:00:00%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcea62a.js	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:50	1372/1372	---M-Z	200	added ('OK')	text/css	etag:%22731682c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Modules/TopicArticleDisplay.css	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Modules/TopicArticleDisplay.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:50	799/799	---M--	200	added ('OK')	image/png	etag:%2254df949a75adcf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/tinkhac.png	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/tinkhac.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:52	35079/35079	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:15:55%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexb681.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:52	2997/2997	---M--	200	added ('OK')	image/png	etag:%223355daf875adcf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/guigopy.png	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/guigopy.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:15:55	2719/2719	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:15:58%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=e538489b-537c-463b-8a5b-da7519a09c28	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource665f.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
10:17:55	2566/2566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:17:58%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=ee136b21-1ab1-48bc-9f66-27bfd7bc1872	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource868b.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
10:17:58	77341/77341	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:18:00%20GMT	http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Default093c.html	(from http://icsse2017.hcmute.edu.vn/)
10:18:00	83514/83514	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:18:02%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index816d.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
10:18:03	35107/35107	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:18:05%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=8fdb6e21-307c-4046-94ab-bd311a2a9930	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index032f.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
10:18:05	84727/84727	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:18:08%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index789b.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
10:18:11	225840/225840	---M--	200	added ('OK')	application/pdf	etag:%22c2d1980a143d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Docs/SubDomain/icsse2017/ICSSE%202017%20call%20for%20papers%20final.pdf	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Docs/SubDomain/icsse2017/ICSSE%202017%20call%20for%20papers%20final.pdf	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
10:20:01	2769/2769	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:20:03%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=f19cd2a6-5c87-4b13-935b-f303f6ea51b7	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource8a06.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
10:20:04	53287/53287	---M--	200	added ('OK')	image/png	etag:%22a9cc51287198d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/ss01.png	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/ss01.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:20:04	2638/2638	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:20:07%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=e2778838-2a7f-4e83-9393-f48cbbac3506	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource10fd.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:20:05	100727/100727	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:08%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexd478.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:20:06	2697/2697	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:20:08%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=84b17a1e-d73c-40d9-b571-0c31753933bf	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourceb3da.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
10:20:06	35089/35089	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:09%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=fd0c4c9e-429c-4e2e-a19d-4236dd56945a	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index7c70.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:20:08	53029/53029	---M--	200	added ('OK')	image/png	etag:%2261985fb7298d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/SS02.png	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/SS02.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=945864b5-165f-45a3-8e75-a9ba5ac1f9ef)
10:20:08	35106/35106	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:11%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=a00b00cc-8531-426e-b305-00ced720720e	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexeacd.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=707e0e24-5220-4821-a40f-4041eb76cc1a)
10:20:11	70220/70220	---M--	200	added ('OK')	image/jpeg	etag:%22719ea404880d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/RUDAS_03.JPG	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/RUDAS_03.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:20:13	35101/35101	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:13%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e821c7c7-f850-4ca3-bb37-fb63721e8d83	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index547f.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:20:15	89303/89303	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:19%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=be204435-0615-4fc3-aa86-392d871decc8	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index6b73.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:20:16	2809/2809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:20:19%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=d4e35a0f-6a56-448c-893a-c3e54de3a36c	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource767b.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:20:19	35099/35099	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:20:21%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=708bb1e7-7eda-45c8-aab7-1dfb4987d11a	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexf6bb.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:20:19	51032/51032	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202015%2016:53:44%20GMT	https://www.sfu.ca/content/sfu/engineering/faculty-and-staff/faculty/ljiljana_trajkovic/jcr:content/main_content/image.img.2000.high.jpg/1420563224913.jpg	E:/PhanMemUngDung/MyWeb/WebApp/www.sfu.ca/content/sfu/engineering/faculty-and-staff/faculty/ljiljana_trajkovic/jcr_content/main_content/image.img.2000.high.jpg/1420563224913.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=be204435-0615-4fc3-aa86-392d871decc8)
10:20:36	253607/253607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:21:13%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ben-dinh-tunnels/allParagraphs/00/image/ben-dinh-tunnel-inside.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ben-dinh-tunnels/allParagraphs/00/image/ben-dinh-tunnel-inside.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:20:51	545310/545310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:04:10%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/ben-thanh-market/allParagraphs/01/image/ben-thanh-market-side.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/ben-thanh-market/allParagraphs/01/image/ben-thanh-market-side.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:21:07	157498/157498	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2010:24:36%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/bitexco-tower-sky-deck/allParagraphs/03/image/bitexco-tower.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/bitexco-tower-sky-deck/allParagraphs/03/image/bitexco-tower.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:21:48	228671/228671	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2010:23:39%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/reunification-palace/pagePropertiesImage/reunification-palace-saigon.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/reunification-palace/pagePropertiesImage/reunification-palace-saigon.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:21:59	408919/408919	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:20:53%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ho-chi-minh-square/allParagraphs/00/image/ho-chi-minh-square-water.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ho-chi-minh-square/allParagraphs/00/image/ho-chi-minh-square-water.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:21:59	379815/379815	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:08:41%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ho-chi-minh-square/allParagraphs/01/image/ho-chi-minh-square-cityhall.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/ho-chi-minh-square/allParagraphs/01/image/ho-chi-minh-square-cityhall.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:21:59	399506/399506	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2011:39:56%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/notre-dame-cathedral/allParagraphs/0/image/notre-dame-cathedral-01.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/notre-dame-cathedral/allParagraphs/0/image/notre-dame-cathedral-01.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:22:05	2610/2610	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:22:08%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=9c50f582-e1d4-4087-b2b8-59ef24250895	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcebfab.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:22:06	2569/2569	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:22:09%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=6ddd4fed-c1ab-4bdb-b9c7-1aa1df33899a	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource0a8a.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
10:22:09	75043/75043	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:22:12%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/index84ba.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
10:22:12	36998/36998	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:22:14%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=31ca0f13-71be-4bd9-ad28-d3589a3cf6d2	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexc059.html	(from http://icsse2017.hcmute.edu.vn/)
10:22:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2003:22:15%20GMT	http://icsse2017.hcmute.edu.vn/wjwang@ee.ncu.edu.tw	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/wjwang@ee.ncu.edu.6e.delayed	(from http://icsse2017.hcmute.edu.vn/?ArticleId=3af2fa01-2645-4516-a65a-67bfec768e13)
10:22:14	2636/2636	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:22:16%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=4eb49cb6-7aec-460c-b41d-5d1e28687b86	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourceeb08.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=3af2fa01-2645-4516-a65a-67bfec768e13)
10:22:14	2708/2708	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:22:17%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=04c6161a-b6c2-49a9-a9b1-d07e92480732	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource40eb.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=bc474489-26ce-4997-a1c0-b37dce27b202)
10:22:18	36253/36253	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2003:22:20%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e227a1b0-fc7e-410b-bab0-0ffb9a65fe90	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/indexee2e.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=b4031ebe-e802-4402-a49a-5769943872a5)
10:22:18	2661/2661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2003:22:21%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=bd763a18-7591-4f6b-90f4-46ed64257532	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource226a.jpg	(from http://icsse2017.hcmute.edu.vn/?ArticleId=f796f938-0681-4d25-b47e-6bcd24536152)
10:22:19	140741/140741	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2013:34:51%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/opera-house/allParagraphs/0/image2/Ho-Chi-Minh-Opera-House-3.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/opera-house/allParagraphs/0/image2/Ho-Chi-Minh-Opera-House-3.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:22:25	337868/337868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2013:34:29%20GMT	http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/opera-house/pagePropertiesImage/saigon-opera-house.jpg	E:/PhanMemUngDung/MyWeb/WebApp/static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/opera-house/pagePropertiesImage/saigon-opera-house.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=242b6486-aeb4-472f-b74f-779069bbd957)
10:24:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2003:24:22%20GMT	http://icsse2017.hcmute.edu.vn/Resources/ImagePhoto/bg_bt_spm.jpg	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/Resources/ImagePhoto/bg_bt_spm.73.delayed	(from http://icsse2017.hcmute.edu.vn/CSS/show_img.css)
10:24:19	3318/3318	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=dQfUOhOteUTQoBJcAxB1bnyBxPH5Gu2rxjFE3s2YTwlpn86aguSUMrAUvaxuShJj-CuXx0UQyp737GdyjwWFIeAZWN0ZavenCz_IoitKwMOwUegPPW0SFzSre9izjvJ5uDlLE1oVdiNjgcAGXLmO1Xu3uh81&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource91a3.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
10:24:21	45850/45850	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=KyxrbZImR2kkxopIh_o3phdbgivdsgs3sWJRssg6PfhQQqKKensMo6odrMo9jIVGZGSLqJU1Ke8cTHdTaEXCtr5cmS7Ltvh-M9waUxT18pPUSC6T6-WTcCoNYgEoPRGFPTlAFRuU56pi283VTOAYNMStXY54S3qtcI-bS1pEm2zIsz_b0&t=636040235083572431	E:/PhanMemUngDung/MyWeb/WebApp/icsse2017.hcmute.edu.vn/WebResource48fa.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=yEhnYPMoZjaQHlaBWcNnA17Hyeava89NMeB01SjNaSDqTCW-y9L7yvEchVnfzhXGC2X4nzTeGjvf1y85mxS8vZgHyPDwgQGrgL4e8GlfcoXD6EWX3_J0opn16WyxuaRRMU7i6w2&t=636040235083572431)
